Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
59,35,59,4,1.2,Graduate,0,no,no,yes,no,no
58,28,80,2,4.5,Professional,0,no,no,no,yes,no
52,26,180,1,1,Undergrad,0,no,no,yes,yes,no
34,8,8,3,0.1,Graduate,83,no,no,yes,no,no
65,35,23,1,1.5,Professional,0,no,no,yes,no,no
48,23,79,2,3.8,Professional,0,no,no,yes,no,no
44,19,78,2,3.8,Professional,268,no,no,no,no,no
61,37,64,1,0,Graduate,0,no,no,no,yes,no
40,14,64,4,0.2,Professional,0,no,no,yes,yes,no
65,39,160,4,3.8,Undergrad,237,no,no,yes,no,yes
28,4,43,1,1,Professional,102,no,no,no,no,no
67,42,32,1,1.1,Professional,0,no,no,no,yes,no
35,9,179,2,0,Undergrad,76,yes,no,yes,no,no
60,35,8,1,0.1,Undergrad,0,no,no,yes,no,no
58,32,63,1,1.6,Undergrad,0,yes,no,yes,no,no
55,30,40,2,2.3,Professional,0,yes,no,yes,no,no
34,9,99,4,2.2,Graduate,155,no,no,yes,no,no
35,9,141,2,4.5,Graduate,0,no,no,no,no,yes
28,4,159,1,1.5,Undergrad,0,no,no,yes,yes,no
38,12,39,2,0.3,Undergrad,174,no,no,yes,no,no
62,38,99,4,1.7,Graduate,0,no,no,no,no,no
30,4,18,4,0.3,Graduate,0,no,no,yes,yes,no
38,12,38,2,0.3,Undergrad,0,no,no,yes,yes,no
33,8,133,1,0,Undergrad,0,no,no,yes,no,no
58,34,84,2,2.8,Undergrad,0,no,no,yes,yes,no
59,35,60,1,0,Graduate,0,no,no,yes,yes,no
52,28,178,3,5.4,Professional,147,no,no,yes,no,yes
36,12,18,1,0.5,Professional,0,no,no,no,yes,no
45,21,73,1,0.8,Professional,0,no,no,yes,no,no
49,23,125,1,7.3,Undergrad,0,no,no,no,no,no
52,26,91,1,4.3,Graduate,0,no,yes,yes,yes,yes
54,28,74,2,1.1,Undergrad,0,no,no,yes,no,no
30,4,35,2,0.3,Graduate,0,yes,no,no,yes,no
65,39,113,1,2,Undergrad,0,no,no,yes,yes,no
34,8,52,4,2.2,Graduate,0,no,no,no,no,no
30,6,191,2,4.4,Graduate,0,no,no,yes,no,yes
51,25,18,1,0.3,Professional,93,no,no,no,yes,no
52,27,25,2,0,Undergrad,0,no,no,yes,yes,no
43,18,50,4,1.9,Professional,0,no,no,no,no,no
35,10,75,4,0.7,Professional,0,no,no,yes,yes,no
56,26,92,2,4.5,Professional,0,yes,no,no,yes,no
57,32,33,2,2,Graduate,0,no,no,yes,no,no
58,32,65,3,2.2,Professional,0,no,no,no,no,no
53,28,44,3,1.7,Undergrad,0,no,no,no,no,no
45,21,183,2,1.4,Undergrad,354,no,no,no,no,no
44,20,175,2,1.4,Undergrad,0,no,no,yes,yes,no
54,28,28,4,1.5,Professional,0,no,no,yes,yes,no
41,17,49,4,2.2,Graduate,0,no,no,no,no,no
52,26,45,4,1.8,Undergrad,0,no,no,yes,no,no
43,17,64,4,3,Professional,221,no,no,yes,no,yes
63,38,22,3,0.1,Professional,90,no,no,yes,no,no
54,30,120,1,7.4,Undergrad,119,no,no,yes,yes,no
33,8,175,2,6.7,Undergrad,102,no,no,yes,no,no
25,-1,101,4,2.3,Professional,256,no,no,no,yes,no
41,16,104,1,1,Professional,0,no,no,yes,no,no
40,16,155,4,0.1,Professional,0,no,yes,yes,yes,yes
43,18,58,1,2.4,Undergrad,0,no,no,no,no,no
36,10,80,4,2.2,Graduate,0,no,no,yes,no,no
57,33,45,1,1.8,Professional,195,no,no,no,no,no
34,9,134,1,4.6,Undergrad,164,yes,no,yes,no,no
38,14,58,4,2,Professional,153,yes,no,no,no,no
47,21,20,1,0.2,Undergrad,0,no,no,yes,yes,no
39,13,25,4,1.5,Professional,0,no,no,yes,no,no
45,20,55,1,0.3,Undergrad,0,no,no,yes,yes,no
62,37,155,1,1.3,Undergrad,0,no,no,no,no,no
59,34,30,1,1.3,Undergrad,0,no,no,yes,yes,no
61,37,39,4,0.4,Undergrad,0,no,no,yes,yes,no
36,12,73,4,2,Professional,188,no,no,yes,no,no
58,34,41,4,1.3,Undergrad,0,no,no,yes,no,no
55,30,34,4,0.1,Professional,157,no,no,yes,no,no
29,5,21,3,0.9,Professional,119,no,no,no,no,no
34,8,11,4,0.3,Undergrad,0,yes,yes,yes,yes,no
61,35,154,2,6.9,Undergrad,0,no,no,no,no,no
50,20,19,4,0.4,Professional,0,no,no,no,no,no
52,26,101,2,2.4,Graduate,0,no,no,yes,no,no
39,15,24,1,1,Undergrad,116,no,no,yes,yes,no
55,29,131,2,2.7,Undergrad,0,yes,no,no,no,no
33,9,105,1,4,Undergrad,0,no,no,yes,no,no
47,21,52,1,1.2,Graduate,194,no,no,no,no,no
57,32,21,4,0.9,Graduate,113,yes,no,no,no,no
57,31,45,3,1.4,Undergrad,198,no,no,yes,no,no
40,14,39,1,2,Undergrad,0,no,no,yes,no,no
50,25,192,2,2.8,Undergrad,238,no,no,no,yes,no
29,5,195,1,4.3,Undergrad,0,no,no,no,no,no
46,22,83,3,0.7,Undergrad,0,no,no,no,no,no
42,15,34,3,1,Graduate,0,yes,no,yes,no,no
59,33,49,4,1.7,Graduate,104,no,no,yes,no,no
31,1,60,4,4,Professional,244,no,no,no,no,no
51,25,41,4,1.8,Undergrad,0,no,no,no,no,no
35,10,72,3,2.3,Undergrad,285,no,no,no,no,no
59,35,102,4,3,Graduate,115,no,no,yes,no,yes
35,10,31,3,1.3,Undergrad,0,no,no,no,no,no
46,20,73,1,1.5,Graduate,128,no,no,yes,no,no
34,9,89,1,0,Undergrad,0,no,no,yes,no,no
55,29,19,4,0.7,Professional,121,yes,no,no,yes,no
64,40,63,4,1.2,Graduate,0,no,no,yes,no,no
34,9,104,3,1.2,Professional,0,no,no,yes,no,no
61,35,40,1,0.8,Graduate,128,no,no,yes,no,no
63,39,92,2,0,Professional,0,no,no,yes,no,no
59,33,72,2,0.7,Graduate,226,no,no,no,no,no
51,27,44,3,1.9,Graduate,141,no,no,no,no,no
41,16,114,4,3.5,Undergrad,0,no,no,no,yes,yes
37,13,73,4,2.4,Undergrad,0,no,no,no,no,no
64,40,63,4,1.2,Graduate,0,yes,no,no,yes,no
44,20,69,1,0.8,Professional,184,no,yes,yes,yes,no
62,37,42,3,1.5,Undergrad,0,no,no,yes,no,no
50,26,88,1,2.7,Undergrad,0,no,no,yes,no,no
43,18,98,2,0.4,Undergrad,0,no,no,yes,no,no
34,8,65,1,3,Undergrad,227,no,no,yes,no,yes
38,13,12,2,0.3,Graduate,104,yes,no,yes,no,no
29,5,122,4,3,Undergrad,0,no,no,no,yes,yes
39,14,12,2,0,Professional,0,no,no,no,no,no
53,29,24,2,0.2,Undergrad,0,no,no,no,yes,no
43,19,170,4,4.25,Undergrad,318,no,yes,yes,yes,yes
61,36,184,4,2.3,Graduate,342,no,yes,yes,yes,yes
46,20,25,4,0.6,Professional,125,no,no,no,no,no
57,31,131,2,2.7,Undergrad,0,no,no,no,no,no
59,33,50,2,2.3,Professional,0,no,no,no,yes,no
52,28,21,2,0.4,Undergrad,0,yes,no,yes,no,no
29,3,55,3,1.1,Graduate,0,no,no,yes,no,no
57,32,124,1,0.2,Graduate,0,no,no,yes,no,yes
49,23,58,4,2.6,Undergrad,188,no,no,no,no,no
39,13,72,2,2.8,Undergrad,0,no,no,yes,no,no
56,31,192,1,7,Professional,0,no,yes,yes,no,yes
63,38,83,3,1.8,Graduate,0,no,no,yes,no,no
37,12,93,1,2.8,Undergrad,0,yes,no,yes,no,no
56,26,38,3,1,Professional,110,yes,no,yes,no,no
45,20,55,4,1.9,Professional,164,yes,no,no,no,no
66,41,11,3,0.1,Professional,0,yes,no,no,yes,no
40,15,85,2,0.4,Undergrad,0,yes,no,no,no,no
50,24,124,1,4.9,Undergrad,266,no,no,yes,no,no
60,36,129,2,6,Undergrad,0,no,no,yes,no,no
31,7,180,1,4.3,Undergrad,0,no,no,no,no,no
40,14,74,4,1.4,Graduate,0,no,no,yes,no,no
36,6,138,1,7,Professional,86,no,no,yes,no,yes
55,29,111,2,3.6,Professional,0,no,no,no,yes,yes
54,28,83,3,0.8,Undergrad,0,no,no,yes,no,no
35,10,33,4,1.7,Undergrad,87,no,no,yes,no,no
55,29,21,4,0.7,Professional,0,no,no,no,no,no
36,10,35,2,0.3,Undergrad,98,no,no,yes,no,no
66,41,105,1,0.8,Professional,0,yes,yes,yes,yes,no
38,14,103,1,0.8,Graduate,0,no,no,no,yes,no
58,32,75,2,2.3,Professional,0,no,no,no,no,no
41,17,33,1,0.7,Undergrad,104,no,no,no,no,no
60,34,52,4,1.7,Graduate,0,yes,no,yes,no,no
47,23,89,1,2.6,Graduate,0,yes,yes,yes,yes,no
62,36,63,1,2.5,Professional,0,no,no,no,no,no
48,23,84,4,3.1,Graduate,0,yes,yes,yes,no,yes
61,36,44,4,2.1,Undergrad,0,no,no,no,no,no
29,3,29,3,1,Undergrad,0,no,no,yes,yes,no
45,21,29,1,0.3,Professional,0,no,no,yes,no,no
39,14,22,2,0.3,Graduate,0,no,no,yes,no,no
31,6,53,4,2.2,Undergrad,114,no,no,yes,no,no
39,14,24,2,0.3,Graduate,0,no,no,yes,no,no
63,38,153,1,1.3,Undergrad,455,no,no,no,no,no
28,2,31,2,0.3,Graduate,0,yes,no,yes,no,no
56,30,21,2,0.7,Graduate,0,no,no,yes,no,no
31,6,180,2,6.7,Undergrad,0,no,no,no,no,no
46,20,82,3,0.7,Graduate,0,no,no,yes,yes,no
42,18,90,4,0.8,Undergrad,245,yes,no,no,no,no
53,29,154,4,7.4,Professional,0,no,no,no,no,yes
41,17,99,2,1.8,Graduate,0,no,no,yes,yes,no
61,36,153,1,2.6,Graduate,0,yes,yes,no,yes,yes
31,5,93,2,3.1,Graduate,0,no,no,yes,no,yes
62,38,53,1,0,Graduate,0,no,no,no,no,no
59,34,18,3,1.3,Graduate,104,no,yes,yes,yes,no
49,24,70,1,2.9,Undergrad,0,no,no,no,no,no
65,39,100,4,1.7,Professional,0,no,no,no,yes,no
30,6,193,3,6.3,Professional,0,no,no,yes,no,yes
32,7,125,1,0,Undergrad,0,no,no,yes,yes,no
56,31,68,2,0,Professional,0,yes,no,yes,no,no
36,10,55,1,2,Undergrad,95,no,no,yes,no,no
58,34,152,4,3.6,Professional,0,no,no,no,no,yes
27,3,84,3,1.5,Undergrad,0,no,no,yes,yes,no
41,16,13,2,0,Professional,0,no,no,yes,no,no
59,35,33,4,0.4,Undergrad,131,no,no,no,yes,no
56,32,89,4,1,Graduate,90,yes,no,yes,no,no
52,26,93,1,2.4,Undergrad,0,no,no,yes,no,no
35,5,68,4,1.8,Professional,0,no,no,no,no,no
47,21,85,2,1.7,Graduate,0,no,no,no,yes,no
29,4,73,1,0.8,Graduate,0,no,no,yes,no,no
31,6,83,4,2.2,Graduate,106,no,no,yes,no,no
62,36,158,2,6.3,Professional,0,no,no,yes,no,yes
48,18,182,4,6,Professional,0,no,no,yes,no,yes
26,1,24,2,0.9,Professional,123,no,no,no,yes,no
60,34,102,2,2,Undergrad,0,no,no,yes,yes,no
35,11,53,3,2.8,Undergrad,0,no,no,no,no,no
40,15,175,2,3.3,Undergrad,0,no,no,yes,no,no
31,5,28,3,1,Undergrad,0,no,no,yes,no,no
50,25,14,4,0.8,Undergrad,0,no,no,yes,no,no
33,7,139,1,4,Professional,106,no,yes,yes,yes,yes
37,11,34,3,0.9,Undergrad,0,no,no,yes,no,no
38,14,64,1,1.5,Professional,0,no,no,no,yes,no
63,38,84,4,0.1,Graduate,0,no,no,no,no,no
57,32,42,3,0.5,Graduate,0,yes,no,yes,no,no
61,35,63,1,1.6,Undergrad,0,no,no,yes,no,no
37,12,100,3,1.2,Professional,341,no,no,yes,yes,no
51,25,190,2,4.2,Graduate,0,no,no,yes,no,yes
44,20,22,1,1,Undergrad,91,no,no,no,no,no
63,37,20,1,0.8,Graduate,0,yes,no,no,yes,no
43,18,21,2,1.4,Graduate,0,no,no,yes,yes,no
38,14,25,4,0.4,Graduate,101,no,no,yes,no,no
34,9,20,4,1.1,Professional,0,no,no,yes,no,no
48,23,173,3,0.2,Undergrad,0,no,yes,yes,yes,yes
29,5,81,2,2.5,Undergrad,0,no,no,no,yes,no
37,11,139,2,0.8,Graduate,421,no,no,yes,no,yes
60,35,119,2,3.9,Undergrad,0,yes,no,yes,no,no
46,20,74,4,2.6,Professional,104,no,no,yes,no,no
34,10,42,1,1.5,Graduate,131,no,no,no,no,no
56,30,73,2,1.1,Undergrad,0,no,no,no,no,no
57,31,114,4,5.2,Undergrad,0,yes,yes,yes,no,yes
62,36,44,2,1,Professional,0,no,no,no,no,no
32,8,141,2,4.33,Undergrad,0,no,no,no,no,no
51,26,14,2,0,Undergrad,103,no,no,yes,no,no
55,29,33,2,0.4,Professional,0,no,no,no,no,no
60,34,83,2,2,Undergrad,249,no,no,no,no,no
40,16,89,4,0.8,Undergrad,155,no,no,yes,no,no
62,38,39,4,2.2,Undergrad,0,yes,no,yes,no,no
63,39,83,3,2,Professional,0,no,no,yes,yes,no
60,34,108,2,2,Undergrad,359,no,no,yes,no,no
59,34,21,3,1.3,Graduate,0,no,no,yes,yes,no
26,1,102,1,1.9,Undergrad,0,no,no,no,no,no
56,32,48,1,1.6,Professional,0,no,no,no,yes,no
58,32,32,3,1.4,Undergrad,0,no,no,yes,no,no
57,31,43,1,0.2,Undergrad,0,no,no,no,no,no
48,23,35,4,0.4,Graduate,118,no,no,no,no,no
30,6,184,1,6,Undergrad,0,no,no,yes,no,no
45,21,140,2,7.6,Undergrad,132,no,no,no,no,no
64,38,32,3,0.7,Graduate,0,no,no,yes,yes,no
44,20,149,1,1.7,Undergrad,0,no,no,yes,no,no
51,25,15,4,0.6,Professional,0,no,no,no,yes,no
43,16,71,3,2.33,Graduate,0,no,no,no,no,no
29,3,108,4,1.8,Graduate,0,no,no,no,no,no
56,30,122,2,0.5,Undergrad,0,no,no,no,yes,no
65,41,40,3,0.1,Professional,0,no,no,yes,no,no
46,22,198,2,6.67,Undergrad,0,no,no,no,yes,no
48,24,79,4,1.4,Graduate,0,yes,no,no,yes,no
56,31,84,1,0.1,Professional,0,no,no,yes,no,no
61,37,31,3,0.4,Graduate,0,no,no,no,yes,no
46,20,12,4,0.6,Professional,0,no,no,no,yes,no
58,34,88,2,1.6,Undergrad,0,no,no,yes,yes,no
31,5,29,2,0.3,Graduate,131,no,no,yes,yes,no
27,3,201,1,6.33,Undergrad,158,no,no,yes,no,no
44,20,20,1,1.4,Professional,0,no,no,no,no,no
44,20,15,1,1,Undergrad,0,no,no,yes,no,no
51,27,155,2,0.4,Undergrad,107,no,no,no,yes,no
39,13,25,3,0.2,Graduate,0,no,no,yes,no,no
32,8,200,2,6.5,Undergrad,565,no,no,yes,no,no
33,7,101,1,2.7,Graduate,233,no,no,no,no,no
40,16,19,4,0.4,Graduate,0,no,no,yes,yes,no
36,12,188,2,6.5,Undergrad,0,no,no,yes,yes,no
52,28,8,1,0.3,Undergrad,0,no,no,yes,no,no
54,29,59,2,2.3,Professional,152,no,no,yes,no,no
26,2,72,4,2.6,Undergrad,0,yes,yes,yes,no,no
39,15,55,1,1.5,Professional,0,no,no,yes,no,no
46,19,24,3,0.67,Graduate,0,no,no,yes,no,no
57,32,19,1,1.3,Undergrad,0,no,no,yes,no,no
59,33,71,2,2.3,Professional,150,no,no,yes,yes,no
52,26,54,2,1.5,Graduate,0,no,no,no,yes,no
52,26,28,1,0.3,Professional,0,no,no,yes,no,no
50,20,25,4,0.4,Professional,0,no,no,yes,no,no
41,17,51,2,0.6,Professional,0,no,no,no,yes,no
43,19,125,3,2.4,Undergrad,0,no,no,yes,no,yes
25,0,88,2,1.8,Graduate,319,no,no,yes,yes,no
40,16,125,2,2.2,Undergrad,0,no,no,yes,no,no
35,10,79,4,2.1,Professional,182,no,no,yes,no,no
60,36,31,3,0.4,Graduate,0,no,no,yes,yes,no
57,31,131,2,2.7,Undergrad,394,no,no,no,yes,no
44,19,70,1,0.2,Graduate,230,yes,no,no,no,no
61,36,38,3,0.9,Professional,82,no,no,yes,yes,no
33,7,83,1,2.5,Undergrad,0,yes,yes,yes,yes,no
45,20,59,1,2.4,Undergrad,0,yes,yes,yes,no,no
45,21,121,1,4.7,Undergrad,0,no,no,no,no,no
64,38,42,2,0.7,Professional,137,no,no,yes,no,no
50,24,32,4,1.8,Undergrad,109,no,no,yes,no,no
28,3,29,4,0.8,Undergrad,135,no,no,yes,no,no
37,12,40,2,1.1,Graduate,0,yes,no,no,yes,no
62,36,25,3,0.3,Professional,0,no,no,yes,yes,no
29,5,21,4,0.4,Graduate,89,no,no,no,yes,no
49,23,79,3,0.7,Graduate,151,no,no,yes,no,no
46,22,52,2,2.1,Professional,221,no,no,no,no,no
60,34,61,4,1.7,Graduate,229,no,no,no,no,no
55,31,25,2,0.2,Undergrad,0,no,no,no,no,no
33,8,155,1,7.4,Professional,0,no,no,no,no,yes
53,29,25,2,0.4,Undergrad,0,no,no,yes,no,no
50,24,80,4,4.9,Undergrad,0,no,no,yes,no,no
28,3,55,4,1.7,Graduate,0,no,no,yes,yes,no
42,17,23,2,0,Professional,0,no,no,no,no,no
33,9,60,1,1.2,Undergrad,0,no,no,yes,yes,no
40,14,54,2,0.7,Undergrad,0,no,no,no,no,no
31,6,44,4,0.8,Undergrad,0,no,no,no,no,no
41,16,33,4,0,Graduate,0,no,no,yes,no,no
52,27,45,2,2,Graduate,121,no,no,no,yes,no
65,35,55,4,1.67,Professional,89,no,no,yes,yes,no
48,24,134,1,5,Undergrad,0,no,no,no,yes,no
45,21,44,3,0.6,Graduate,0,no,no,yes,no,no
26,0,149,2,7.2,Undergrad,154,no,no,no,no,no
64,38,22,2,0.2,Professional,0,yes,no,no,no,no
41,14,74,3,2.33,Graduate,0,no,no,yes,no,no
43,18,128,4,5.3,Undergrad,84,no,no,no,no,yes
60,36,62,4,2.2,Undergrad,0,no,no,no,no,no
62,37,9,1,0.1,Undergrad,94,no,no,no,no,no
46,21,9,2,0.7,Professional,0,no,no,yes,no,no
36,11,15,2,0.3,Graduate,119,no,no,no,no,no
31,5,28,4,0.8,Undergrad,0,no,no,no,no,no
43,18,83,3,0.5,Professional,0,no,no,no,yes,no
46,22,73,1,0.8,Professional,117,no,no,no,no,no
50,26,42,4,1.1,Graduate,151,no,no,yes,no,no
52,27,34,2,0.7,Graduate,114,no,no,yes,yes,no
27,3,32,3,1,Graduate,0,no,no,no,no,no
34,9,68,1,2.8,Undergrad,0,no,no,yes,no,no
49,24,82,1,2.9,Undergrad,267,no,no,yes,no,no
52,26,19,2,0.7,Graduate,0,no,no,no,yes,no
37,11,60,2,2.8,Undergrad,181,no,no,no,yes,no
53,27,192,1,1.7,Undergrad,601,no,no,yes,no,no
54,29,119,3,2,Undergrad,0,yes,yes,no,no,yes
29,3,190,2,4.5,Undergrad,0,no,no,yes,no,no
35,11,34,1,1.5,Graduate,0,no,no,no,no,no
32,6,44,4,0.2,Undergrad,0,yes,yes,yes,yes,no
38,13,23,4,0.2,Professional,0,no,no,yes,no,no
44,20,171,4,0.7,Undergrad,567,no,yes,yes,yes,yes
44,20,43,1,0.3,Professional,0,yes,no,no,yes,no
48,22,139,1,0,Undergrad,0,no,yes,yes,yes,no
46,20,118,1,5.7,Undergrad,0,no,yes,yes,yes,no
35,9,113,3,0.8,Professional,0,no,no,yes,no,yes
56,32,98,3,3.9,Professional,0,no,no,no,no,yes
49,24,70,1,2.9,Undergrad,0,no,no,no,yes,no
57,32,42,2,2.1,Professional,0,no,no,yes,no,no
35,10,143,1,8.6,Undergrad,0,no,no,yes,yes,no
44,20,185,3,2.7,Undergrad,0,no,no,yes,no,yes
38,14,28,4,0.4,Graduate,100,no,no,yes,no,no
57,33,45,3,1.5,Undergrad,181,yes,yes,yes,yes,no
35,10,78,1,2.6,Graduate,0,no,no,no,no,no
29,3,121,2,1.3,Undergrad,0,no,no,no,no,no
58,32,59,1,1.6,Undergrad,0,no,no,yes,no,no
40,16,64,4,2.67,Undergrad,0,yes,no,yes,no,no
51,26,15,2,0,Undergrad,114,no,no,yes,no,no
61,36,10,1,0.1,Undergrad,0,no,no,no,no,no
46,20,61,2,0.4,Professional,0,no,no,no,no,no
55,31,50,4,1.5,Undergrad,0,no,no,yes,no,no
35,10,79,4,2.1,Professional,0,yes,no,yes,no,no
60,34,35,1,0.2,Undergrad,0,no,no,yes,no,no
28,3,11,4,0.5,Professional,0,no,no,no,no,no
43,19,128,1,4.7,Undergrad,0,no,no,yes,no,no
61,36,55,3,0.9,Professional,0,no,no,yes,yes,no
48,22,79,3,0.7,Graduate,0,no,no,yes,no,no
65,39,18,2,0.4,Undergrad,0,yes,yes,yes,yes,no
45,19,91,2,1.7,Graduate,0,yes,no,yes,no,no
36,11,9,4,0.2,Professional,0,no,no,no,yes,no
45,20,62,2,2.2,Professional,0,no,no,yes,no,no
60,34,59,1,1.6,Undergrad,231,no,no,yes,no,no
47,22,25,1,0.1,Undergrad,148,no,no,yes,no,no
32,7,54,4,1.3,Undergrad,0,yes,no,yes,no,no
48,23,112,1,5.1,Graduate,86,yes,yes,yes,no,yes
33,8,125,1,0,Undergrad,0,no,no,yes,yes,no
49,23,194,4,8.3,Graduate,0,no,no,no,yes,yes
56,32,161,1,5.8,Professional,0,yes,no,no,no,yes
59,33,35,1,0.2,Undergrad,171,no,no,no,no,no
56,30,113,2,2.7,Undergrad,352,no,no,no,yes,no
30,4,25,2,0.3,Graduate,0,no,no,no,no,no
59,29,45,3,2,Professional,0,no,no,yes,no,no
38,13,119,2,7.8,Undergrad,221,no,no,no,no,no
47,22,30,4,0.4,Graduate,115,no,no,yes,yes,no
54,29,79,4,3.8,Graduate,0,yes,no,yes,no,no
34,9,178,1,0.8,Professional,0,no,no,no,no,yes
41,16,23,2,0.3,Graduate,118,no,no,no,no,no
47,23,171,2,1.4,Undergrad,284,no,no,yes,yes,no
44,19,74,4,1.9,Professional,0,no,no,no,no,no
43,18,103,3,1,Undergrad,180,no,no,yes,yes,no
31,7,99,1,4,Undergrad,0,no,no,yes,no,no
28,2,43,4,1.3,Professional,0,no,no,yes,yes,no
55,25,23,4,0.4,Professional,88,no,no,no,no,no
42,17,91,1,0.1,Graduate,199,no,no,yes,yes,no
53,29,93,1,2.7,Graduate,256,no,no,yes,no,no
30,6,154,1,6,Undergrad,0,no,no,no,no,no
65,40,21,3,0.1,Professional,0,no,no,no,yes,no
43,18,65,2,2.2,Professional,0,no,no,yes,no,no
56,32,15,1,0.1,Graduate,0,no,no,yes,no,no
25,0,52,3,2.6,Professional,159,no,no,no,no,no
35,10,30,3,1.3,Undergrad,0,yes,yes,yes,yes,no
50,26,42,1,1.6,Graduate,0,no,no,yes,no,no
36,10,20,4,0.3,Undergrad,97,no,no,yes,no,no
34,8,60,4,2.2,Graduate,0,no,no,no,yes,no
32,6,54,4,1.8,Professional,167,no,no,no,no,no
51,25,60,4,2.6,Undergrad,97,no,no,yes,no,no
52,25,41,3,1,Graduate,0,no,no,yes,no,no
65,39,30,3,0.7,Graduate,0,no,no,yes,yes,no
51,24,21,2,1,Graduate,0,no,no,yes,no,no
37,13,105,1,0.8,Graduate,0,no,no,no,yes,no
35,11,65,3,2.8,Undergrad,240,no,no,yes,no,no
67,41,20,2,0.4,Undergrad,80,no,no,no,no,no
30,6,179,3,4.9,Undergrad,142,no,no,yes,no,yes
62,38,161,1,2.9,Undergrad,0,yes,yes,yes,yes,no
42,17,82,1,3.7,Professional,0,no,no,yes,no,no
48,22,43,1,1.2,Graduate,112,no,no,yes,no,no
61,36,61,2,2.8,Undergrad,0,no,no,no,no,no
36,6,90,4,1.8,Professional,0,yes,no,no,no,no
48,24,90,1,2.6,Graduate,334,no,no,yes,no,no
65,39,21,2,0.4,Undergrad,0,no,no,no,no,no
25,1,118,1,5.4,Undergrad,0,no,no,yes,yes,no
55,30,44,2,2,Graduate,0,no,no,yes,no,no
63,37,110,1,4.1,Professional,0,no,no,no,no,yes
31,5,99,4,1.8,Graduate,268,no,no,no,no,no
43,17,98,3,1.1,Undergrad,0,no,no,no,no,no
28,4,69,3,0.7,Graduate,80,no,no,yes,no,no
37,11,82,3,0.9,Graduate,218,no,no,yes,yes,no
27,3,112,3,2.5,Undergrad,389,yes,no,yes,no,no
62,38,123,1,2.9,Undergrad,0,no,no,no,no,no
51,24,78,1,2.67,Graduate,0,no,no,yes,no,no
56,30,59,3,0.8,Undergrad,159,yes,no,yes,no,no
56,30,78,3,1.7,Graduate,0,no,no,no,no,no
44,19,49,4,1.9,Professional,89,no,no,yes,no,no
46,19,82,3,2.67,Graduate,0,no,no,no,no,no
56,32,125,3,0.6,Undergrad,342,no,yes,yes,yes,yes
56,30,185,1,2.9,Undergrad,0,no,no,no,no,no
57,33,163,1,7.4,Undergrad,0,no,no,yes,no,no
31,6,19,4,1.1,Professional,104,no,yes,yes,yes,no
65,41,115,4,1.7,Graduate,0,no,no,no,no,no
31,7,81,2,2,Graduate,0,no,yes,yes,yes,no
36,10,93,1,2.8,Professional,0,no,no,yes,no,no
56,30,111,4,0.3,Undergrad,372,yes,yes,yes,no,yes
52,27,184,1,8.1,Undergrad,0,no,no,no,no,no
42,18,50,4,2.2,Graduate,0,no,no,no,no,no
55,30,55,3,1.7,Undergrad,0,no,no,no,yes,no
49,24,13,1,0.4,Professional,101,yes,no,no,no,no
51,25,29,4,0.1,Undergrad,0,no,no,yes,yes,no
26,2,72,4,2.6,Undergrad,0,no,no,yes,no,no
32,7,83,1,2.6,Graduate,0,yes,no,no,yes,no
54,29,98,1,0.1,Professional,0,no,no,no,no,no
50,24,43,4,0.1,Undergrad,0,no,no,yes,no,no
59,33,34,1,0.2,Undergrad,0,no,no,yes,no,no
61,36,10,4,0.4,Graduate,0,no,no,yes,no,no
43,19,201,2,6.67,Undergrad,0,yes,no,yes,no,no
39,14,85,3,1.2,Professional,107,no,no,yes,yes,no
56,26,50,3,1.4,Professional,0,no,no,no,no,no
38,14,91,2,0,Undergrad,0,no,no,yes,no,no
25,-1,112,2,2,Undergrad,241,no,no,yes,no,no
42,17,98,2,0.4,Undergrad,275,no,no,yes,no,no
42,18,115,1,0.3,Undergrad,0,no,no,no,no,no
50,26,22,4,0.5,Graduate,112,no,no,yes,no,no
56,30,101,3,1.7,Graduate,0,no,no,no,yes,no
43,18,83,2,3.8,Professional,112,no,no,no,no,no
60,35,52,3,0.5,Graduate,0,no,no,no,no,no
42,16,191,3,4.8,Graduate,0,yes,yes,yes,no,yes
57,33,134,4,0.9,Undergrad,198,no,no,yes,no,yes
48,24,54,1,1.6,Graduate,186,no,no,yes,no,no
37,11,69,3,2.1,Undergrad,0,yes,no,no,no,no
57,32,64,3,1.6,Professional,0,no,no,yes,no,no
62,32,53,4,1.67,Professional,142,no,no,no,no,no
39,9,118,2,6,Professional,246,no,yes,yes,yes,yes
38,13,19,2,1.4,Graduate,120,no,no,no,yes,no
54,28,31,2,0.4,Professional,0,no,no,no,no,no
45,21,63,1,0.8,Professional,245,no,no,yes,yes,no
39,15,25,1,1.4,Professional,0,no,no,no,no,no
45,19,22,1,0.2,Undergrad,0,no,no,yes,no,no
62,38,78,1,1.8,Professional,0,no,no,no,no,no
43,19,81,1,0.3,Undergrad,218,no,no,yes,no,no
30,6,41,1,2.4,Graduate,0,no,no,yes,no,no
35,10,62,3,2.3,Undergrad,0,no,no,no,no,no
58,34,35,1,1.2,Professional,0,no,no,yes,no,no
44,19,30,1,0.6,Professional,0,no,no,yes,no,no
56,29,51,3,1,Graduate,0,no,no,yes,no,no
28,2,140,2,2,Undergrad,0,no,no,yes,no,no
